Age BP RP G
5.65 -0.349532 -0.506824 -0.431104
5.65 -0.396856 -0.51811 -0.465563
5.65 -0.436163 -0.526311 -0.494001
5.65 -0.468399 -0.531234 -0.516523
5.65 -0.494142 -0.533307 -0.53363
5.65 -0.514239 -0.532672 -0.545914
5.65 -0.529099 -0.529289 -0.553649
5.65 -0.537228 -0.522298 -0.555695
5.65 -0.541035 -0.512835 -0.554053
5.65 -0.542616 -0.501834 -0.550404
5.65 -0.542037 -0.489353 -0.544807
5.65 -0.539878 -0.475712 -0.537764
5.65 -0.536777 -0.461257 -0.529821
5.65 -0.532734 -0.446009 -0.520991
5.65 -0.527562 -0.429825 -0.511078
5.65 -0.522017 -0.412967 -0.500642
5.65 -0.515813 -0.39551 -0.489575
5.65 -0.508838 -0.377412 -0.477784
5.65 -0.50109 -0.358702 -0.465279
5.65 -0.492742 -0.339479 -0.452215
5.65 -0.426861 -0.204061 -0.356241
5.65 -0.414869 -0.181541 -0.339717
5.65 -0.402422 -0.158598 -0.322753
5.65 -0.389524 -0.135243 -0.305357
5.65 -0.376179 -0.111481 -0.287532
5.65 -0.362033 -0.086483 -0.268714
5.65 -0.347297 -0.060517 -0.249141
5.65 -0.332754 -0.034812 -0.229781
5.65 -0.318771 -0.009739 -0.211002
5.65 -0.306826 0.012319 -0.194674
5.65 -0.296332 0.0326 -0.179927
5.65 -0.287209 0.051429 -0.166584
5.65 -0.279295 0.068963 -0.15449
5.65 -0.272503 0.085325 -0.143532
5.65 -0.266908 0.100386 -0.133795
5.65 -0.261776 0.114969 -0.124529
5.65 -0.256551 0.129742 -0.115129
5.65 -0.249836 0.145997 -0.104249
5.65 -0.238281 0.166393 -0.088844
5.65 -0.22035 0.189671 -0.068591
5.65 -0.206033 0.203144 -0.054648
5.65 -0.204301 0.197933 -0.055943
5.65 -0.202937 0.192343 -0.057615
5.65 -0.213242 0.186369 -0.066029
5.65 -0.202021 0.197976 -0.054646
5.65 -0.200127 0.199693 -0.052834
5.65 -0.215283 0.184905 -0.067831
5.65 -0.252795 0.149133 -0.104581
5.65 -0.288749 0.115258 -0.139624
5.65 -0.329906 0.076718 -0.179636
5.65 -0.368145 0.041044 -0.216753
5.65 -0.404984 0.006744 -0.252481
5.65 -0.443425 -0.028978 -0.289734
5.65 -0.48709 -0.069538 -0.332043
5.65 -0.530002 -0.109384 -0.373618
5.65 -0.573539 -0.149746 -0.415771
5.65 -0.615943 -0.189062 -0.45683
5.65 -0.65925 -0.229146 -0.49874
5.65 -0.701433 -0.26817 -0.539558
5.65 -0.744268 -0.307757 -0.580994
5.65 -0.786793 -0.347038 -0.622126
5.65 -0.828538 -0.385588 -0.662503
5.65 -0.87199 -0.425693 -0.704522
5.65 -0.914159 -0.464616 -0.745304
5.65 -0.956504 -0.503702 -0.786256
5.65 -1.000232 -0.54408 -0.828553
5.65 -1.043429 -0.584038 -0.870365
5.65 -1.086449 -0.623851 -0.912013
5.65 -1.13577 -0.669511 -0.959764
5.65 -1.197327 -0.726522 -1.019366
5.65 -1.227293 -0.754355 -1.048411
5.65 -1.257972 -0.782869 -1.078154
5.65 -1.336802 -0.85618 -1.154583
5.65 -1.381284 -0.897662 -1.19775
5.65 -1.425532 -0.938986 -1.240709
5.65 -1.470154 -0.980721 -1.284049
5.65 -1.514829 -1.022574 -1.327461
5.65 -1.560046 -1.065008 -1.371421
5.65 -1.603792 -1.106126 -1.41397
5.65 -1.653246 -1.152632 -1.462075
5.65 -1.700713 -1.197284 -1.508247
5.65 -1.748485 -1.242244 -1.554721
5.65 -1.795901 -1.286897 -1.600856
5.65 -1.843083 -1.331363 -1.646772
5.65 -1.888961 -1.374644 -1.691433
5.65 -1.940777 -1.423594 -1.741898
5.65 -1.991026 -1.471125 -1.790857
5.65 -2.039679 -1.51721 -1.838281
5.65 -2.086762 -1.561876 -1.884199
5.65 -2.136495 -1.609143 -1.932731
5.65 -2.186691 -1.656947 -1.98175
5.65 -2.234712 -1.702776 -2.02868
5.65 -2.280652 -1.746719 -2.073611
5.65 -2.326719 -1.790891 -2.118706
5.65 -2.393642 -1.855288 -2.184301
5.65 -2.455957 -1.915509 -2.245475
5.65 -2.513091 -1.970993 -2.30166
5.65 -2.562078 -2.018849 -2.349929
5.65 -2.611065 -2.066944 -2.398276
5.65 -2.658128 -2.11335 -2.44479
5.65 -2.70299 -2.157753 -2.489191
5.65 -2.747398 -2.201836 -2.533189
5.65 -2.792588 -2.246801 -2.578
5.65 -2.838055 -2.292124 -2.623118
5.65 -2.885968 -2.339941 -2.670688
5.65 -2.933187 -2.387091 -2.717586
5.65 -2.990432 -2.44423 -2.774448
5.65 -3.048126 -2.501728 -2.831746
5.65 -3.089437 -2.542811 -2.872764
5.65 -3.129424 -2.582478 -2.912446
5.65 -3.170149 -2.622747 -2.952831
5.65 -3.217802 -2.669732 -3.000056
5.65 -3.265619 -2.716846 -3.047451
5.65 -3.319779 -2.77019 -3.101151
5.65 -3.373157 -2.822713 -3.154079
5.65 -3.426008 -2.874664 -3.206482
5.65 -3.478509 -2.926211 -3.258535
5.65 -3.530836 -2.977524 -3.310407
5.65 -3.583149 -3.028756 -3.362255
5.65 -3.635599 -3.080051 -3.414226
5.65 -3.696209 -3.139283 -3.47428
5.65 -3.761035 -3.202549 -3.538492
5.65 -3.825371 -3.26506 -3.602154
5.65 -3.888948 -3.326538 -3.664999
5.65 -3.952462 -3.387776 -3.727745
5.65 -4.020542 -3.453394 -3.795005
5.65 -4.112327 -3.542128 -3.885767
5.65 -4.174756 -3.602846 -3.947608
5.65 -4.275068 -3.70096 -4.047122
5.65 -4.406415 -3.830566 -4.177716
5.65 -4.459924 -3.883696 -4.231003
5.65 -4.511121 -3.934675 -4.282028
5.65 -4.55785 -3.981307 -4.32863
5.65 -4.606188 -4.029624 -4.376859
5.65 -4.655774 -4.079261 -4.426349
5.65 -4.706963 -4.130569 -4.477459
5.65 -4.759387 -4.183172 -4.529816
5.65 -4.813058 -4.237079 -4.583434
5.65 -4.868312 -4.292616 -4.638643
5.65 -4.926803 -4.351443 -4.697097
5.65 -5.132031 -4.557925 -4.902236
5.65 -5.271941 -4.698607 -5.042083
5.65 -5.341345 -4.768327 -5.111444
5.65 -5.409256 -4.836494 -5.179299
5.65 -5.484259 -4.911696 -5.254225
5.65 -5.583323 -5.01087 -5.353154
5.65 -5.718558 -5.14591 -5.488128
5.65 -6.249586 -5.674411 -6.018025
5.65 -6.338352 -5.762378 -6.106493
5.65 -6.376771 -5.80008 -6.144653
5.65 -6.42671 -5.849366 -6.194361
5.65 -6.508094 -5.9293 -6.275244
5.65 -6.556813 -5.976981 -6.323611
5.65 -6.62714 -6.046056 -6.393519
5.65 -6.680911 -6.099118 -6.447055
5.65 -6.730867 -6.148529 -6.496832
5.65 -6.781713 -6.198816 -6.547494
5.65 -6.833324 -6.249857 -6.598918
5.65 -6.890664 -6.306599 -6.656062
5.65 -6.956912 -6.372196 -6.722097
5.65 -7.023699 -6.438315 -6.788666
5.65 -7.264571 -6.677256 -7.028906
5.65 -7.478917 -6.890169 -7.242779
5.7 8.159787 6.417868 7.277717
5.7 8.096332 6.362572 7.219549
5.7 8.0247 6.30026 7.153932
5.7 7.954817 6.239564 7.089961
5.7 7.88659 6.180395 7.027548
5.7 7.81969 6.122484 6.966411
5.7 7.75386 6.065583 6.906296
5.7 7.689085 6.009672 6.847185
5.7 7.625206 5.954582 6.788911
5.7 7.561891 5.899977 6.731139
5.7 7.498553 5.845283 6.673293
5.7 7.434063 5.789442 6.614286
5.7 7.367853 5.731861 6.553535
5.7 7.299202 5.671886 6.490363
5.7 7.22607 5.609003 6.423686
5.7 7.146118 5.543909 6.35306
5.7 7.069545 5.481904 6.285594
5.7 6.996515 5.423087 6.221414
5.7 6.926993 5.367377 6.160455
5.7 6.860812 5.314629 6.102565
5.7 6.798172 5.265095 6.047981
5.7 6.739508 5.219165 5.997113
5.7 6.68389 5.176306 5.949278
5.7 6.619902 5.129315 5.895617
5.7 6.556313 5.082496 5.842176
5.7 6.491687 5.03449 5.78757
5.7 6.42569 4.984934 5.731451
5.7 6.358029 4.933562 5.673542
5.7 6.288548 4.881044 5.614183
5.7 6.217598 4.827669 5.553683
5.7 6.14626 4.773274 5.492379
5.7 6.074299 4.717815 5.430135
5.7 6.001661 4.661314 5.366944
5.7 5.952755 4.624654 5.325174
5.7 5.883117 4.572763 5.265831
5.7 5.789793 4.502841 5.186047
5.7 5.764657 4.48395 5.164505
5.7 5.740743 4.465988 5.144004
5.7 5.696349 4.432416 5.105806
5.7 5.629191 4.381429 5.047891
5.7 5.558228 4.327394 4.986596
5.7 5.453197 4.24658 4.895451
5.7 5.37377 4.184886 4.826143
5.7 5.272732 4.105718 4.737476
5.7 5.170824 4.026056 4.647971
5.7 5.081359 3.956391 4.569344
5.7 5.012375 3.902646 4.508604
5.7 4.943674 3.849091 4.448134
5.7 4.875482 3.795897 4.388125
5.7 4.819842 3.751889 4.338859
5.7 4.764405 3.708099 4.289829
5.7 4.709186 3.664556 4.241054
5.7 4.651809 3.618346 4.189861
5.7 4.589096 3.565699 4.132738
5.7 4.526269 3.513138 4.075622
5.7 4.468215 3.46412 4.022543
5.7 4.413102 3.417342 3.971971
5.7 4.358006 3.370835 3.921512
5.7 4.302877 3.324536 3.871113
5.7 4.24779 3.278497 3.820837
5.7 4.188914 3.228891 3.766862
5.7 4.120891 3.170332 3.703821
5.7 4.052993 3.112047 3.640966
5.7 3.985133 3.053946 3.578216
5.7 3.917375 2.99605 3.515621
5.7 3.848154 2.936944 3.451684
5.7 3.743743 2.846172 3.354357
5.7 3.699307 2.807138 3.312715
5.7 3.654681 2.768082 3.270962
5.7 3.609912 2.729017 3.229128
5.7 3.546932 2.673655 3.170058
5.7 3.46916 2.604966 3.096932
5.7 3.356344 2.504795 2.990559
5.7 3.211999 2.37589 2.854042
5.7 3.074528 2.252312 2.723554
5.7 2.997076 2.182423 2.649861
5.7 2.866294 2.063986 2.525159
5.7 2.691011 1.904571 2.357603
5.7 2.611393 1.831991 2.281384
5.7 2.602878 1.824238 2.273236
5.7 2.595541 1.817566 2.266219
5.7 2.582005 1.805161 2.253227
5.7 2.402158 1.640446 2.080622
5.7 2.19577 1.451233 1.882354
5.7 1.864611 1.145981 1.56315
5.7 1.625716 0.925228 1.332408
5.7 1.317476 0.641957 1.035201
5.7 1.113914 0.458228 0.840299
5.7 0.922533 0.291102 0.659399
5.7 0.696723 0.104998 0.450375
5.7 0.569724 0.008019 0.335755
5.7 0.429245 -0.08767 0.213523
5.7 0.362381 -0.127016 0.157697
5.7 0.274932 -0.173533 0.086491
5.7 0.140554 -0.238059 -0.021187
5.7 0.099898 -0.256345 -0.053324
5.7 -0.020588 -0.306479 -0.148227
5.7 -0.05447 -0.319442 -0.174323
5.7 -0.152108 -0.351544 -0.248477
5.7 -0.194529 -0.362615 -0.279969
5.7 -0.238876 -0.373041 -0.312006
5.7 -0.28552 -0.383509 -0.346087
5.7 -0.302855 -0.3866 -0.358396
5.7 -0.336332 -0.391023 -0.381474
5.7 -0.358843 -0.39191 -0.396037
5.7 -0.377222 -0.390119 -0.406752
5.7 -0.390504 -0.385569 -0.413024
5.7 -0.399331 -0.378401 -0.415372
5.7 -0.404882 -0.3691 -0.414804
5.7 -0.4073 -0.357731 -0.411443
5.7 -0.407016 -0.344637 -0.405723
5.7 -0.403834 -0.33008 -0.397697
5.7 -0.399825 -0.314801 -0.388885
5.7 -0.39446 -0.29854 -0.378838
5.7 -0.388063 -0.281481 -0.367839
5.7 -0.38102 -0.263836 -0.356215
5.7 -0.373413 -0.245677 -0.344047
5.7 -0.365062 -0.226916 -0.331182
5.7 -0.356725 -0.207718 -0.318132
5.7 -0.347934 -0.188075 -0.30464
5.7 -0.338629 -0.168056 -0.290681
5.7 -0.328877 -0.147689 -0.276312
5.7 -0.318682 -0.12692 -0.26153
5.7 -0.307921 -0.105637 -0.246213
5.7 -0.223475 0.048675 -0.131662
5.7 -0.209553 0.072907 -0.113301
5.7 -0.195956 0.096753 -0.095286
5.7 -0.182921 0.120114 -0.077791
5.7 -0.170266 0.143848 -0.060342
5.7 -0.159131 0.165999 -0.044427
5.7 -0.14962 0.186474 -0.030151
5.7 -0.142302 0.203878 -0.01844
5.7 -0.136363 0.219353 -0.008329
5.7 -0.130814 0.234394 0.001374
5.7 -0.125032 0.249661 0.011306
5.7 -0.117783 0.266369 0.022688
5.7 -0.106116 0.286887 0.038215
5.7 -0.086744 0.312249 0.060193
5.7 -0.071305 0.327079 0.075359
5.7 -0.070091 0.32132 0.073528
5.7 -0.069136 0.315295 0.071431
5.7 -0.07901 0.3096 0.063382
5.7 -0.06904 0.320019 0.073544
5.7 -0.067292 0.321679 0.075249
5.7 -0.078971 0.310287 0.063694
5.7 -0.114337 0.2765 0.02902
5.7 -0.149858 0.243028 -0.005603
5.7 -0.18959 0.205837 -0.04422
5.7 -0.230955 0.167282 -0.084354
5.7 -0.273577 0.127644 -0.125669
5.7 -0.317788 0.08663 -0.16848
5.7 -0.360157 0.047385 -0.209482
5.7 -0.396683 0.013568 -0.244824
5.7 -0.433635 -0.020597 -0.280558
5.7 -0.473986 -0.057966 -0.319607
5.7 -0.51689 -0.097677 -0.361117
5.7 -0.558697 -0.136383 -0.401572
5.7 -0.601304 -0.175816 -0.442796
5.7 -0.643527 -0.214874 -0.483644
5.7 -0.685084 -0.25329 -0.523843
5.7 -0.728176 -0.293087 -0.565514
5.7 -0.769984 -0.331687 -0.605943
5.7 -0.8121 -0.370556 -0.646666
5.7 -0.855265 -0.410379 -0.688401
5.7 -0.897164 -0.449034 -0.728912
5.7 -0.939424 -0.488024 -0.769775
5.7 -0.983145 -0.528367 -0.812053
5.7 -1.025679 -0.56768 -0.85321
5.7 -1.067521 -0.606386 -0.893711
5.7 -1.114207 -0.649595 -0.938907
5.7 -1.172529 -0.703583 -0.995368
5.7 -1.215338 -0.743282 -1.036837
5.7 -1.245108 -0.770945 -1.065696
5.7 -1.317628 -0.838349 -1.135995
5.7 -1.361754 -0.879473 -1.178808
5.7 -1.407571 -0.922237 -1.223283
5.7 -1.451803 -0.963583 -1.266237
5.7 -1.497435 -1.006305 -1.310572
5.7 -1.542771 -1.048823 -1.354639
5.7 -1.588231 -1.091534 -1.39885
5.7 -1.633216 -1.133834 -1.442609
5.7 -1.682058 -1.179775 -1.490119
5.7 -1.728455 -1.223434 -1.535255
5.7 -1.77596 -1.26816 -1.581473
5.7 -1.822917 -1.312402 -1.627167
5.7 -1.869427 -1.356259 -1.672438
5.7 -1.916049 -1.400279 -1.717836
5.7 -1.967001 -1.448446 -1.767471
5.7 -2.017876 -1.496607 -1.817052
5.7 -2.067088 -1.543263 -1.865036
5.7 -2.114659 -1.588438 -1.911446
5.7 -2.161989 -1.63347 -1.957652
5.7 -2.21246 -1.68159 -2.006959
5.7 -2.261157 -1.728123 -2.05457
5.7 -2.307661 -1.772667 -2.100076
5.7 -2.360535 -1.823458 -2.151869
5.7 -2.426183 -1.88676 -2.216263
5.7 -2.488897 -1.947513 -2.277884
5.7 -2.540776 -1.998055 -2.328956
5.7 -2.586476 -2.042814 -2.374024
5.7 -2.635479 -2.091029 -2.422421
5.7 -2.682692 -2.137673 -2.469117
5.7 -2.727412 -2.182007 -2.513404
5.7 -2.7722 -2.226524 -2.557799
5.7 -2.816589 -2.270736 -2.601834
5.7 -2.863788 -2.317817 -2.648684
5.7 -2.912813 -2.366764 -2.69737
5.7 -2.964704 -2.418577 -2.748914
5.7 -3.021323 -2.475058 -2.805153
5.7 -3.072974 -2.526484 -2.856444
5.7 -3.112709 -2.565954 -2.89589
5.7 -3.152645 -2.605514 -2.93551
5.7 -3.198049 -2.650328 -2.980515
5.7 -3.245985 -2.697577 -3.028025
5.7 -3.297753 -2.74858 -3.079348
5.7 -3.351503 -2.801497 -3.132646
5.7 -3.404706 -2.853823 -3.1854
5.7 -3.45752 -2.905709 -3.237766
5.7 -3.510078 -2.957283 -3.289874
5.7 -3.562578 -3.008735 -3.341915
5.7 -3.615138 -3.060175 -3.394002
5.7 -3.670398 -3.114195 -3.448755
5.7 -3.735375 -3.177666 -3.513132
5.7 -3.800678 -3.241283 -3.577791
5.7 -3.865091 -3.303687 -3.641488
5.7 -3.92912 -3.365493 -3.704759
5.7 -3.993381 -3.427425 -3.76824
5.7 -4.079888 -3.510934 -3.853747
5.7 -4.1553 -3.584079 -3.928391
5.7 -4.227023 -3.654026 -3.999489
5.7 -4.372078 -3.796645 -4.143583
5.7 -4.447822 -3.871714 -4.218978
5.7 -4.502748 -3.926356 -4.273705
5.7 -4.550361 -3.973841 -4.321181
5.7 -4.599511 -4.022945 -4.370212
5.7 -4.650155 -4.073621 -4.420755
5.7 -4.702439 -4.126009 -4.472953
5.7 -4.755704 -4.179444 -4.526149
5.7 -4.81113 -4.235102 -4.581515
5.7 -4.867274 -4.291527 -4.637613
5.7 -4.924951 -4.349528 -4.695251
5.7 -5.134731 -4.56059 -4.904939
5.7 -5.28222 -4.708893 -5.052361
5.7 -5.347706 -4.774678 -5.117805
5.7 -5.413066 -4.840288 -5.183114
5.7 -5.485282 -4.912703 -5.255257
5.7 -5.561253 -4.988787 -5.331131
5.7 -5.724129 -5.151492 -5.493707
5.7 -6.237075 -5.662007 -6.005555
5.7 -6.315248 -5.739457 -6.083457
5.7 -6.371981 -5.79536 -6.139888
5.7 -6.421394 -5.844028 -6.189037
5.7 -6.485487 -5.90713 -6.252787
5.7 -6.553774 -5.974004 -6.320592
5.7 -6.607757 -6.027005 -6.374247
5.7 -6.675959 -6.094235 -6.442126
5.7 -6.724441 -6.142189 -6.490434
5.7 -6.77794 -6.195093 -6.543738
5.7 -6.835252 -6.25176 -6.600838
5.7 -6.895388 -6.311243 -6.66076
5.7 -6.960764 -6.375951 -6.725918
5.7 -7.026544 -6.441045 -6.791473
5.7 -7.265483 -6.677926 -7.029738
5.7 -7.480929 -6.891881 -7.244691
5.75 8.18586 6.443589 7.303547
5.75 8.122774 6.388895 7.245908
5.75 8.054606 6.329907 7.183676
5.75 7.988183 6.272555 7.123099
5.75 7.923478 6.216792 7.064143
5.75 7.860477 6.162621 7.006805
5.75 7.799131 6.109984 6.951033
5.75 7.73923 6.058664 6.896612
5.75 7.680306 6.008203 6.843083
5.75 7.621275 5.957577 6.789399
5.75 7.561303 5.90594 6.734717
5.75 7.499259 5.852246 6.677966
5.75 7.435308 5.796659 6.619309
5.75 7.370833 5.740465 6.560067
5.75 7.307498 5.68586 6.502235
5.75 7.239752 5.631907 6.443157
5.75 7.176253 5.581764 6.388021
5.75 7.116269 5.534744 6.336123
5.75 7.059077 5.490187 6.286781
5.75 7.004072 5.4475 6.239399
5.75 6.951124 5.406593 6.193874
5.75 6.89957 5.366961 6.149642
5.75 6.848194 5.327451 6.105528
5.75 6.787629 5.282001 6.05418
5.75 6.721111 5.232351 5.997907
5.75 6.652819 5.180943 5.939828
5.75 6.583156 5.12804 5.880267
5.75 6.512098 5.073591 5.819183
5.75 6.439627 5.017835 5.756716
5.75 6.365769 4.961979 5.693592
5.75 6.29162 4.905238 5.629785
5.75 6.21709 4.847549 5.565217
5.75 6.141891 4.788848 5.499718
5.75 6.085168 4.745439 5.450783
5.75 6.032241 4.705834 5.405615
5.75 5.926243 4.626236 5.314918
5.75 5.889766 4.598761 5.283647
5.75 5.865753 4.580694 5.263066
5.75 5.835634 4.557963 5.237197
5.75 5.763503 4.503123 5.174968
5.75 5.697711 4.453036 5.118151
5.75 5.587431 4.368511 5.022614
5.75 5.511353 4.309638 4.956381
5.75 5.411638 4.231741 4.869077
5.75 5.307597 4.150339 4.777762
5.75 5.208383 4.07297 4.690634
5.75 5.138563 4.018496 4.629165
5.75 5.068888 3.964292 4.567884
5.75 4.999617 3.910353 4.506968
5.75 4.940357 3.863743 4.454624
5.75 4.884387 3.819609 4.405145
5.75 4.828719 3.775762 4.355984
5.75 4.773138 3.731968 4.306913
5.75 4.709739 3.678866 4.249218
5.75 4.646361 3.625934 4.191645
5.75 4.585457 3.574893 4.136213
5.75 4.529944 3.52779 4.085315
5.75 4.474468 3.480985 4.034549
5.75 4.418931 3.434379 3.983821
5.75 4.363376 3.388003 3.93317
5.75 4.307837 3.341844 3.88261
5.75 4.240008 3.283607 3.819845
5.75 4.171824 3.2252 3.756802
5.75 4.1038 3.167083 3.693973
5.75 4.035676 3.109051 3.631135
5.75 3.967788 3.051298 3.568554
5.75 3.868202 2.965382 3.476087
5.75 3.807529 2.912469 3.419435
5.75 3.762502 2.873119 3.377341
5.75 3.717296 2.833739 3.335137
5.75 3.662821 2.786186 3.28422
5.75 3.572192 2.706487 3.199191
5.75 3.491502 2.635187 3.123294
5.75 3.36192 2.520093 3.001081
5.75 3.201129 2.376354 2.848904
5.75 3.080397 2.267841 2.734253
5.75 2.942517 2.143371 2.602967
5.75 2.812247 2.02535 2.478658
5.75 2.65729 1.884601 2.330555
5.75 2.647599 1.875824 2.321303
5.75 2.639388 1.868351 2.313446
5.75 2.633061 1.862546 2.30737
5.75 2.491822 1.733547 2.171983
5.75 2.250312 1.512741 1.940228
5.75 1.940788 1.228187 1.642172
5.75 1.646543 0.957336 1.358399
5.75 1.457925 0.784795 1.176862
5.75 1.167218 0.524683 0.899464
5.75 0.97751 0.362355 0.721484
5.75 0.805493 0.223416 0.563328
5.75 0.67391 0.124681 0.445248
5.75 0.54364 0.038206 0.332666
5.75 0.440531 -0.019856 0.247502
5.75 0.328173 -0.075467 0.15715
5.75 0.275711 -0.099933 0.115221
5.75 0.2147 -0.127002 0.067098
5.75 0.142407 -0.157153 0.00985
5.75 0.029296 -0.198493 -0.077219
5.75 -0.004918 -0.208918 -0.102832
5.75 -0.089046 -0.229773 -0.16443
5.75 -0.110928 -0.235135 -0.180582
5.75 -0.143693 -0.242069 -0.204344
5.75 -0.187259 -0.24855 -0.234744
5.75 -0.20479 -0.249943 -0.246421
5.75 -0.232661 -0.248807 -0.263438
5.75 -0.241528 -0.246776 -0.268087
5.75 -0.253219 -0.240905 -0.2728
5.75 -0.259839 -0.233666 -0.27377
5.75 -0.264166 -0.223359 -0.272046
5.75 -0.265506 -0.211088 -0.267659
5.75 -0.264832 -0.197395 -0.261453
5.75 -0.263065 -0.182795 -0.25423
5.75 -0.25968 -0.167039 -0.245549
5.75 -0.2548 -0.150213 -0.235519
5.75 -0.248013 -0.13256 -0.224041
5.75 -0.240387 -0.114374 -0.211855
5.75 -0.232005 -0.095584 -0.198963
5.75 -0.222993 -0.076259 -0.185478
5.75 -0.213563 -0.056597 -0.1716
5.75 -0.203646 -0.036521 -0.15726
5.75 -0.193259 -0.016027 -0.142473
5.75 -0.182829 0.004842 -0.127508
5.75 -0.172006 0.026234 -0.112104
5.75 -0.160547 0.048208 -0.096092
5.75 -0.148529 0.070701 -0.079547
5.75 -0.135871 0.093798 -0.062387
5.75 -0.044276 0.255731 0.059501
5.75 -0.033082 0.277065 0.075078
5.75 -0.023303 0.296929 0.089226
5.75 -0.014928 0.315363 0.101976
5.75 -0.007703 0.333529 0.113982
5.75 -0.001064 0.351076 0.125391
5.75 0.005944 0.369035 0.13719
5.75 0.013875 0.386647 0.149355
5.75 0.025894 0.407462 0.165217
5.75 0.044776 0.432439 0.186756
5.75 0.060847 0.448536 0.20283
5.75 0.061689 0.442363 0.200605
5.75 0.062373 0.436023 0.198215
5.75 0.051348 0.428702 0.188806
5.75 0.06127 0.439291 0.199013
5.75 0.063186 0.441156 0.200903
5.75 0.04976 0.428112 0.187643
5.75 0.016335 0.396287 0.15492
5.75 -0.013722 0.368004 0.125641
5.75 -0.048215 0.33575 0.092131
5.75 -0.089827 0.296977 0.051765
5.75 -0.134777 0.255211 0.008211
5.75 -0.179079 0.21416 -0.034666
5.75 -0.220868 0.175506 -0.075081
5.75 -0.261649 0.137811 -0.11451
5.75 -0.305111 0.097663 -0.156521
5.75 -0.347852 0.058189 -0.197832
5.75 -0.385683 0.023268 -0.234391
5.75 -0.421417 -0.00972 -0.268925
5.75 -0.459367 -0.044762 -0.305604
5.75 -0.501085 -0.083337 -0.345951
5.75 -0.542338 -0.121488 -0.38585
5.75 -0.58505 -0.160979 -0.427158
5.75 -0.626553 -0.199357 -0.467302
5.75 -0.668499 -0.238116 -0.507867
5.75 -0.711299 -0.277634 -0.549249
5.75 -0.752838 -0.315973 -0.589412
5.75 -0.7949 -0.35478 -0.630076
5.75 -0.838191 -0.394709 -0.671927
5.75 -0.880214 -0.433467 -0.712553
5.75 -0.921629 -0.471668 -0.752595
5.75 -0.965878 -0.512488 -0.795379
5.75 -1.008583 -0.551918 -0.836684
5.75 -1.049801 -0.590037 -0.876577
5.75 -1.093489 -0.630459 -0.918867
5.75 -1.14637 -0.679408 -0.970062
5.75 -1.202446 -0.731341 -1.024355
5.75 -1.233002 -0.759727 -1.053975
5.75 -1.273554 -0.797414 -1.093285
5.75 -1.344713 -0.86362 -1.162288
5.75 -1.387807 -0.903819 -1.204112
5.75 -1.434238 -0.947196 -1.249195
5.75 -1.478853 -0.98894 -1.292533
5.75 -1.525384 -1.032552 -1.337756
5.75 -1.57162 -1.075966 -1.382714
5.75 -1.617482 -1.119087 -1.427325
5.75 -1.661977 -1.160936 -1.470608
5.75 -1.710234 -1.20634 -1.517553
5.75 -1.755808 -1.24924 -1.561892
5.75 -1.80256 -1.293277 -1.607384
5.75 -1.849478 -1.337505 -1.653047
5.75 -1.896756 -1.38212 -1.699077
5.75 -1.944441 -1.427177 -1.745522
5.75 -1.992896 -1.473018 -1.792735
5.75 -2.044355 -1.521772 -1.8429
5.75 -2.094371 -1.569236 -1.891685
5.75 -2.142548 -1.615037 -1.938704
5.75 -2.18875 -1.659046 -1.983826
5.75 -2.237582 -1.705657 -2.031552
5.75 -2.287158 -1.753091 -2.080045
5.75 -2.335162 -1.799138 -2.127043
5.75 -2.395604 -1.857312 -2.186291
5.75 -2.457616 -1.917242 -2.247169
5.75 -2.519751 -1.977595 -2.308278
5.75 -2.5676 -2.024354 -2.355431
5.75 -2.613812 -2.069729 -2.401042
5.75 -2.660537 -2.115799 -2.447223
5.75 -2.707058 -2.161844 -2.493267
5.75 -2.752361 -2.206818 -2.538153
5.75 -2.79677 -2.251009 -2.582193
5.75 -2.842138 -2.296234 -2.627214
5.75 -2.892072 -2.346072 -2.676793
5.75 -2.939625 -2.393559 -2.724026
5.75 -2.996651 -2.450483 -2.780673
5.75 -3.053326 -2.50697 -2.836962
5.75 -3.096212 -2.549624 -2.879546
5.75 -3.13666 -2.589751 -2.919688
5.75 -3.17838 -2.631007 -2.961062
5.75 -3.226784 -2.678737 -3.009035
5.75 -3.275788 -2.727026 -3.05761
5.75 -3.330045 -2.780469 -3.111409
5.75 -3.383689 -2.833259 -3.164604
5.75 -3.436854 -2.885521 -3.217321
5.75 -3.489679 -2.93739 -3.269698
5.75 -3.542377 -2.989072 -3.321942
5.75 -3.595097 -3.040706 -3.374195
5.75 -3.647949 -3.0924 -3.426567
5.75 -3.709984 -3.153031 -3.488037
5.75 -3.775903 -3.217362 -3.553333
5.75 -3.841326 -3.280894 -3.618064
5.75 -3.906024 -3.343443 -3.682017
5.75 -3.970668 -3.405783 -3.745884
5.75 -4.04391 -3.476412 -3.818255
5.75 -4.136155 -3.565671 -3.909498
5.75 -4.200958 -3.62875 -3.973706
5.75 -4.322474 -3.747818 -4.094312
5.75 -4.436282 -3.860319 -4.207521
5.75 -4.491933 -3.915624 -4.262956
5.75 -4.543022 -3.966535 -4.313885
5.75 -4.593014 -4.016454 -4.36375
5.75 -4.64488 -4.06833 -4.415507
5.75 -4.698081 -4.121619 -4.468617
5.75 -4.752939 -4.176636 -4.523398
5.75 -4.809426 -4.233347 -4.579822
