Age BP RP G
5.1 -3.298872 -2.734666 -3.074444
5.1 -3.345608 -2.779722 -3.120604
5.1 -3.392429 -2.824885 -3.166858
5.1 -3.439738 -2.870603 -3.213619
5.1 -3.489068 -2.918417 -3.262417
5.1 -3.54037 -2.968341 -3.313218
5.1 -3.593553 -3.020349 -3.365947
5.1 -3.653255 -3.079092 -3.425236
5.1 -3.721459 -3.146602 -3.49308
5.1 -3.793186 -3.217926 -3.564513
5.1 -3.867985 -3.292572 -3.639077
5.1 -3.924507 -3.349115 -3.695462
5.1 -3.97884 -3.403551 -3.749688
5.1 -4.112136 -3.537336 -3.882787
5.1 -4.188599 -3.614173 -3.959167
5.1 -4.262413 -3.68838 -4.032911
5.1 -4.342804 -3.769205 -4.113233
5.1 -4.423329 -3.850146 -4.193684
5.1 -4.503603 -3.93079 -4.273875
5.1 -4.58404 -4.011518 -4.354211
5.1 -4.671122 -4.098785 -4.441158
5.1 -4.757581 -4.185259 -4.527443
5.1 -4.942848 -4.369754 -4.712158
5.1 -4.957684 -4.384471 -4.726936
5.1 -4.972462 -4.399124 -4.741657
5.1 -4.988286 -4.414805 -4.757416
5.1 -5.003952 -4.430324 -4.773017
5.1 -5.019664 -4.44588 -4.788662
5.1 -5.035879 -4.461927 -4.804806
5.1 -5.051941 -4.477816 -4.820796
5.1 -5.06797 -4.493664 -4.836751
5.1 -5.615709 -5.033778 -5.381806
5.1 -5.645895 -5.065145 -5.412383
5.1 -5.630367 -5.046583 -5.395855
5.1 -5.934136 -5.350914 -5.699809
5.1 -6.050303 -5.465566 -5.81548
5.1 -6.075399 -5.489901 -5.840328
5.1 -6.104064 -5.517798 -5.868741
5.1 -6.151977 -5.564782 -5.91635
5.1 -6.188478 -5.600495 -5.952593
5.1 -6.230646 -5.641529 -5.994385
5.1 -6.317124 -5.726049 -6.080203
5.1 -6.34624 -5.754661 -6.109146
5.1 -6.544263 -5.951525 -6.306769
5.1 -6.788285 -6.194237 -6.55034
5.1 -7.045101 -6.449695 -6.806687
5.1 -7.100128 -6.504546 -6.861654
5.1 -7.151677 -6.555931 -6.913147
5.1 -7.258345 -6.662244 -7.019693
5.15 7.295445 5.739955 6.531769
5.15 7.260538 5.710237 6.500084
5.15 7.183407 5.644535 6.430071
5.15 7.106817 5.579208 6.360465
5.15 7.030807 5.514295 6.291304
5.15 6.955282 5.449719 6.22251
5.15 6.880688 5.385862 6.154478
5.15 6.806851 5.322552 6.087023
5.15 6.73407 5.260152 6.020521
5.15 6.662542 5.198855 5.955168
5.15 6.592417 5.13881 5.891114
5.15 6.52366 5.079995 5.828333
5.15 6.456281 5.022426 5.76684
5.15 6.390019 4.965852 5.706375
5.15 6.306257 4.894213 5.629805
5.15 6.21793 4.818688 5.549039
5.15 6.129404 4.743171 5.468257
5.15 6.04092 4.66776 5.387618
5.15 5.952623 4.592388 5.307055
5.15 5.864191 4.516958 5.226373
5.15 5.775689 4.441517 5.145616
5.15 5.683647 4.362949 5.061597
5.15 5.553577 4.250993 4.94228
5.15 5.422659 4.138416 4.822133
5.15 5.290563 4.024931 4.700829
5.15 5.158386 3.911435 4.579409
5.15 5.058352 3.825464 4.487258
5.15 4.95879 3.740006 4.395571
5.15 4.859378 3.654696 4.304107
5.15 4.760864 3.570141 4.213487
5.15 4.596684 3.43352 4.064927
5.15 4.494259 3.348791 3.972659
5.15 4.374074 3.249587 3.864374
5.15 4.307104 3.194597 3.804151
5.15 4.269156 3.163671 3.77013
5.15 4.174631 3.086502 3.685243
5.15 4.129822 3.049126 3.644545
5.15 3.993594 2.937779 3.521981
5.15 3.886686 2.85069 3.425869
5.15 3.785414 2.768777 3.335111
5.15 3.70189 2.701499 3.260375
5.15 3.630793 2.644535 3.196873
5.15 3.563237 2.590855 3.136729
5.15 3.50389 2.544168 3.084104
5.15 3.449552 2.501759 3.036064
5.15 3.397001 2.461032 2.989721
5.15 3.349227 2.421498 2.946253
5.15 3.30314 2.381223 2.90319
5.15 3.257209 2.341219 2.860338
5.15 3.21528 2.30434 2.821023
5.15 3.173733 2.267756 2.78204
5.15 3.132218 2.231304 2.743133
5.15 3.074304 2.178365 2.687774
5.15 3.01351 2.122651 2.629581
5.15 2.951752 2.066058 2.570457
5.15 2.88991 2.00949 2.5113
5.15 2.828253 1.953209 2.452369
5.15 2.766646 1.897077 2.393531
5.15 2.70495 1.840955 2.334644
5.15 2.643112 1.7848 2.27566
5.15 2.581101 1.728588 2.216552
5.15 2.518983 1.672372 2.157378
5.15 2.456654 1.616084 2.098052
5.15 2.39429 1.559857 2.038729
5.15 2.331686 1.503549 1.979232
5.15 2.26908 1.447337 1.919772
5.15 2.202975 1.385146 1.855581
5.15 2.135773 1.321571 1.790147
5.15 2.067895 1.257417 1.724078
5.15 1.999327 1.192666 1.65736
5.15 1.92994 1.127205 1.58987
5.15 1.859583 1.060887 1.521458
5.15 1.78815 0.993631 1.45203
5.15 1.715512 0.925306 1.381456
5.15 1.641509 0.855763 1.309579
5.15 1.565882 0.784783 1.23616
5.15 1.488479 0.712212 1.161043
5.15 1.409157 0.63792 1.084092
5.15 1.327564 0.561574 1.004962
5.15 1.243502 0.483021 0.923476
5.15 1.142028 0.386777 0.824419
5.15 1.132729 0.37792 0.815324
5.15 0.98982 0.241783 0.675515
5.15 0.389133 -0.331223 0.08709
5.15 0.106391 -0.599687 -0.189441
5.15 -0.097456 -0.79157 -0.388117
5.15 -0.223869 -0.908093 -0.510238
5.15 -0.345643 -1.017823 -0.626791
5.15 -0.461899 -1.119567 -0.736791
5.15 -0.647836 -1.269994 -0.90761
5.15 -0.809013 -1.388601 -1.050998
5.15 -0.918431 -1.454472 -1.142566
5.15 -1.010976 -1.50305 -1.217214
5.15 -1.097109 -1.545009 -1.285894
5.15 -1.179435 -1.582982 -1.351231
5.15 -1.25374 -1.615314 -1.409834
5.15 -1.323286 -1.643374 -1.46342
5.15 -1.389697 -1.667828 -1.515194
5.15 -1.451924 -1.687575 -1.561499
5.15 -1.506114 -1.703143 -1.602358
5.15 -1.556903 -1.71652 -1.639218
5.15 -1.599626 -1.727553 -1.670954
5.15 -1.636194 -1.735897 -1.697592
5.15 -1.666966 -1.741674 -1.719438
5.15 -1.693078 -1.745046 -1.737243
5.15 -1.714487 -1.74577 -1.750852
5.15 -1.730605 -1.743762 -1.75989
5.15 -1.742171 -1.739143 -1.764933
5.15 -1.753806 -1.724748 -1.765776
5.15 -1.758001 -1.692777 -1.754653
5.15 -1.753225 -1.652558 -1.73478
5.15 -1.748037 -1.630795 -1.722513
5.15 -1.743382 -1.614355 -1.712799
5.15 -1.738068 -1.597388 -1.70248
5.15 -1.732361 -1.580242 -1.691861
5.15 -1.726463 -1.563212 -1.681186
5.15 -1.720186 -1.545895 -1.670172
5.15 -1.713628 -1.528373 -1.658911
5.15 -1.705295 -1.506647 -1.644838
5.15 -1.696538 -1.484475 -1.630333
5.15 -1.688266 -1.463883 -1.61678
5.15 -1.680939 -1.44587 -1.604873
5.15 -1.673609 -1.42796 -1.593004
5.15 -1.6661 -1.409845 -1.580941
5.15 -1.658368 -1.391413 -1.568612
5.15 -1.650705 -1.373155 -1.556384
5.15 -1.643685 -1.356367 -1.54515
5.15 -1.637062 -1.340458 -1.534513
5.15 -1.630503 -1.324683 -1.523966
5.15 -1.623997 -1.308151 -1.513087
5.15 -1.61759 -1.29149 -1.502178
5.15 -1.611299 -1.275028 -1.491417
5.15 -1.604893 -1.258508 -1.480588
5.15 -1.597999 -1.241592 -1.46933
5.15 -1.590902 -1.224555 -1.457916
5.15 -1.583944 -1.207733 -1.446683
5.15 -1.577463 -1.191457 -1.435961
5.15 -1.571828 -1.17608 -1.42611
5.15 -1.567431 -1.161984 -1.417518
5.15 -1.564658 -1.149534 -1.41056
5.15 -1.563877 -1.139081 -1.405599
5.15 -1.565126 -1.130505 -1.402629
5.15 -1.567975 -1.123286 -1.401205
5.15 -1.57217 -1.11735 -1.401132
5.15 -1.577566 -1.112723 -1.402315
5.15 -1.584632 -1.109791 -1.405162
5.15 -1.592678 -1.108648 -1.40928
5.15 -1.600763 -1.109944 -1.414362
5.15 -1.610263 -1.112634 -1.420775
5.15 -1.628482 -1.121105 -1.434474
5.15 -1.64615 -1.130779 -1.44838
5.15 -1.662434 -1.139646 -1.461129
5.15 -1.674107 -1.144639 -1.469575
5.15 -1.675883 -1.141368 -1.468881
5.15 -1.667465 -1.13025 -1.459139
5.15 -1.659071 -1.1238 -1.451747
5.15 -1.650458 -1.119732 -1.445391
5.15 -1.650758 -1.122693 -1.446988
5.15 -1.66836 -1.136752 -1.462874
5.15 -1.68153 -1.148401 -1.475314
5.15 -1.715039 -1.180163 -1.507957
5.15 -1.776538 -1.239192 -1.568188
5.15 -1.857788 -1.317582 -1.647908
5.15 -1.946045 -1.403226 -1.734668
5.15 -1.994105 -1.450173 -1.782009
5.15 -2.038194 -1.493432 -1.8255
5.15 -2.082553 -1.53712 -1.869311
5.15 -2.125723 -1.579779 -1.911995
5.15 -2.169869 -1.623525 -1.955688
5.15 -2.213428 -1.666794 -1.998839
5.15 -2.25815 -1.711295 -2.043173
5.15 -2.301345 -1.754328 -2.086016
5.15 -2.348636 -1.801469 -2.132942
5.15 -2.399251 -1.851916 -2.183178
5.15 -2.448044 -1.900492 -2.231602
5.15 -2.491185 -1.943362 -2.274404
5.15 -2.532297 -1.984115 -2.315173
5.15 -2.571749 -2.0231 -2.354269
5.15 -2.613926 -2.064679 -2.396049
5.15 -2.663058 -2.113099 -2.444734
5.15 -2.710374 -2.159707 -2.491632
5.15 -2.751286 -2.199985 -2.532188
5.15 -2.791943 -2.239985 -2.572496
5.15 -2.834292 -2.281616 -2.614482
5.15 -2.875161 -2.321757 -2.654999
5.15 -2.914453 -2.360311 -2.693948
5.15 -2.952871 -2.397973 -2.732028
5.15 -2.992268 -2.43655 -2.771068
5.15 -3.037345 -2.48067 -2.815741
5.15 -3.083071 -2.525372 -2.861044
5.15 -3.13122 -2.572371 -2.908726
5.15 -3.179211 -2.619034 -2.95621
5.15 -3.225514 -2.663878 -3.001984
5.15 -3.27074 -2.707561 -3.046667
5.15 -3.317403 -2.752562 -3.092756
5.15 -3.364616 -2.798084 -3.139391
5.15 -3.412009 -2.843827 -3.18622
5.15 -3.460285 -2.890531 -3.233951
5.15 -3.510962 -2.939727 -3.284102
5.15 -3.563117 -2.99058 -3.335773
5.15 -3.617516 -3.043896 -3.389738
5.15 -3.682715 -3.108222 -3.454536
5.15 -3.752917 -3.177855 -3.524405
5.15 -3.826465 -3.25111 -3.597684
5.15 -3.896058 -3.320642 -3.667082
5.15 -3.950373 -3.375017 -3.721278
5.15 -4.007601 -3.432385 -3.778401
5.15 -4.152894 -3.578277 -3.923501
5.15 -4.223685 -3.649432 -3.994221
5.15 -4.302756 -3.728927 -4.07322
5.15 -4.384019 -3.810623 -4.154412
5.15 -4.465127 -3.892132 -4.235443
5.15 -4.545855 -3.973197 -4.316079
5.15 -4.629639 -4.057227 -4.399748
5.15 -4.716784 -4.144479 -4.48674
5.15 -4.898375 -4.325606 -4.667857
5.15 -4.954422 -4.381263 -4.7237
5.15 -4.97006 -4.396771 -4.739277
5.15 -4.985732 -4.412304 -4.754886
5.15 -5.001283 -4.427712 -4.770373
5.15 -5.017666 -4.443935 -4.786687
5.15 -5.033562 -4.45967 -4.802514
5.15 -5.050749 -4.476673 -4.819624
5.15 -5.067732 -4.493467 -4.836529
5.15 -5.594808 -5.012825 -5.360888
5.15 -5.629219 -5.04859 -5.395747
5.15 -5.607831 -5.02456 -5.373488
5.15 -5.886152 -5.303899 -5.652143
5.15 -5.97955 -5.395591 -5.74498
5.15 -6.067844 -5.482723 -5.832896
5.15 -6.092704 -5.506829 -5.857509
5.15 -6.134341 -5.547603 -5.898864
5.15 -6.178498 -5.590843 -5.94272
5.15 -6.220829 -5.63211 -5.9847
5.15 -6.312117 -5.72123 -6.07526
5.15 -6.338824 -5.747471 -6.101808
5.15 -6.445836 -5.853683 -6.208543
5.15 -6.707439 -6.113873 -6.469661
5.15 -6.946166 -6.351326 -6.707948
5.15 -7.079068 -6.48359 -6.840631
5.15 -7.138099 -6.542429 -6.899595
5.15 -7.212196 -6.616283 -6.973608
5.2 7.357607 5.800662 6.593037
5.2 7.323381 5.771451 6.561919
5.2 7.245731 5.705124 6.491315
5.2 7.168249 5.638848 6.420786
5.2 7.091427 5.573046 6.350772
5.2 7.014952 5.507454 6.280994
5.2 6.939323 5.44254 6.211932
5.2 6.864805 5.378474 6.143761
5.2 6.791485 5.315442 6.076666
5.2 6.719412 5.253517 6.01072
5.2 6.64871 5.192825 5.94605
5.2 6.579172 5.13318 5.88246
5.2 6.510543 5.074347 5.81971
5.2 6.442141 5.015691 5.757145
5.2 6.355982 4.94175 5.678244
5.2 6.264963 4.863708 5.594889
5.2 6.174075 4.785911 5.511762
5.2 6.082879 4.708001 5.428532
5.2 5.992178 4.630411 5.345694
5.2 5.901028 4.552449 5.262408
5.2 5.809656 4.474332 5.1789
5.2 5.714293 4.392691 5.091703
5.2 5.580821 4.27763 4.969162
5.2 5.447194 4.162592 4.846456
5.2 5.313447 4.047616 4.723597
5.2 5.182127 3.934842 4.602959
5.2 5.082377 3.849185 4.511124
5.2 4.983794 3.76466 4.420385
5.2 4.885614 3.680516 4.330115
5.2 4.788171 3.59702 4.240556
5.2 4.628847 3.465125 4.096763
5.2 4.525789 3.380307 4.004186
5.2 4.412153 3.287175 3.90218
5.2 4.352351 3.238653 3.848734
5.2 4.318303 3.211353 3.818464
5.2 4.230824 3.14102 3.74051
5.2 4.186615 3.104257 3.700421
5.2 4.064618 3.006304 3.591658
5.2 3.970825 2.931749 3.508386
5.2 3.884079 2.86359 3.43175
5.2 3.810664 2.806469 3.367149
5.2 3.7509 2.760273 3.314684
5.2 3.693481 2.716255 3.264431
5.2 3.63943 2.675074 3.217224
5.2 3.589654 2.637049 3.17366
5.2 3.539648 2.598851 3.129867
5.2 3.489972 2.559971 3.085842
5.2 3.443538 2.519406 3.042469
5.2 3.396968 2.478854 2.999028
5.2 3.351804 2.439381 2.956816
5.2 3.309157 2.401762 2.91677
5.2 3.266325 2.36411 2.87661
5.2 3.213262 2.316202 2.826198
5.2 3.151104 2.259185 2.766676
5.2 3.088727 2.202056 2.706981
5.2 3.026313 2.144985 2.64729
5.2 2.963808 2.087925 2.58755
5.2 2.901214 2.030876 2.527764
5.2 2.838466 1.973792 2.467875
5.2 2.775665 1.91675 2.40797
5.2 2.712711 1.859681 2.347965
5.2 2.649746 1.802694 2.287987
5.2 2.586603 1.745674 2.227891
5.2 2.523467 1.688757 2.16784
5.2 2.460205 1.631848 2.107718
5.2 2.396832 1.574961 2.047539
5.2 2.331589 1.51507 1.98492
5.2 2.263324 1.450464 1.918438
5.2 2.194345 1.385249 1.851287
5.2 2.124492 1.319264 1.783309
5.2 2.053675 1.252451 1.714425
5.2 1.981786 1.184691 1.644525
5.2 1.908636 1.115808 1.573422
5.2 1.83403 1.045642 1.50094
5.2 1.757805 0.974029 1.426912
5.2 1.679772 0.9008 1.351159
5.2 1.59967 0.825705 1.273424
5.2 1.517261 0.748545 1.193486
5.2 1.432152 0.668953 1.110963
5.2 1.344176 0.586783 1.025697
5.2 1.202568 0.453191 0.887791
5.2 1.191923 0.443058 0.87738
5.2 0.868299 0.135114 0.560843
5.2 0.464634 -0.248924 0.165769
5.2 0.188718 -0.508984 -0.103244
5.2 -0.077253 -0.756435 -0.361217
5.2 -0.240757 -0.904141 -0.51791
5.2 -0.353381 -1.001271 -0.62388
5.2 -0.460567 -1.090119 -0.723264
5.2 -0.564445 -1.171599 -0.817708
5.2 -0.699437 -1.262264 -0.93438
5.2 -0.810109 -1.327237 -1.026406
5.2 -0.907701 -1.378499 -1.105307
5.2 -0.99366 -1.419609 -1.173885
5.2 -1.074294 -1.455962 -1.23783
5.2 -1.152076 -1.488978 -1.298551
5.2 -1.226491 -1.517839 -1.356423
5.2 -1.295703 -1.540977 -1.408689
5.2 -1.351515 -1.557759 -1.451011
5.2 -1.402615 -1.571456 -1.488201
5.2 -1.445948 -1.582839 -1.52043
5.2 -1.483494 -1.591748 -1.547864
5.2 -1.515541 -1.598238 -1.570854
5.2 -1.54287 -1.602445 -1.589825
5.2 -1.565054 -1.6043 -1.604461
5.2 -1.582458 -1.603786 -1.614994
5.2 -1.595536 -1.600906 -1.621753
5.2 -1.605314 -1.595404 -1.625318
5.2 -1.612025 -1.587592 -1.62601
5.2 -1.616346 -1.578071 -1.624538
5.2 -1.618359 -1.566923 -1.620984
5.2 -1.617391 -1.537284 -1.607834
5.2 -1.608131 -1.49157 -1.582981
5.2 -1.594754 -1.446288 -1.555903
5.2 -1.588711 -1.428732 -1.544918
5.2 -1.582274 -1.410896 -1.533588
5.2 -1.575562 -1.392885 -1.522028
5.2 -1.568753 -1.375085 -1.510507
5.2 -1.561667 -1.357156 -1.498775
5.2 -1.554392 -1.339119 -1.486888
5.2 -1.546314 -1.319284 -1.47377
5.2 -1.537045 -1.296778 -1.458827
5.2 -1.527657 -1.274228 -1.443792
5.2 -1.520009 -1.255888 -1.431552
5.2 -1.512602 -1.238181 -1.419713
5.2 -1.505215 -1.220612 -1.407938
5.2 -1.497593 -1.202582 -1.395822
5.2 -1.490274 -1.184952 -1.384007
5.2 -1.48322 -1.167918 -1.372591
5.2 -1.476879 -1.152553 -1.362292
5.2 -1.470579 -1.137301 -1.352058
5.2 -1.464196 -1.121539 -1.341568
5.2 -1.457143 -1.104415 -1.330125
5.2 -1.449809 -1.087102 -1.318454
5.2 -1.442547 -1.069947 -1.306901
5.2 -1.435748 -1.053329 -1.295848
5.2 -1.429829 -1.037652 -1.285706
5.2 -1.425209 -1.023319 -1.276883
5.2 -1.422287 -1.01071 -1.269773
5.2 -1.421404 -1.00015 -1.264709
5.2 -1.422715 -0.991713 -1.261824
5.2 -1.425664 -0.984648 -1.260516
5.2 -1.429914 -0.978758 -1.260496
5.2 -1.435234 -0.973986 -1.261584
5.2 -1.441565 -0.970436 -1.26376
5.2 -1.449871 -0.969241 -1.267974
5.2 -1.459214 -0.96958 -1.273361
5.2 -1.470264 -0.971981 -1.2805
5.2 -1.483684 -0.977342 -1.290196
5.2 -1.495387 -0.982808 -1.298986
5.2 -1.508863 -0.988601 -1.308839
5.2 -1.514212 -0.986909 -1.310837
5.2 -1.506904 -0.976506 -1.30206
5.2 -1.496368 -0.968189 -1.292617
5.2 -1.484953 -0.962093 -1.283757
5.2 -1.482043 -0.962696 -1.282515
5.2 -1.499078 -0.9759 -1.297742
5.2 -1.504098 -0.979666 -1.302182
5.2 -1.521646 -0.99592 -1.319119
5.2 -1.570426 -1.04227 -1.366722
5.2 -1.65069 -1.118881 -1.445178
5.2 -1.745499 -1.20965 -1.537932
5.2 -1.802381 -1.2643 -1.593646
5.2 -1.857727 -1.317659 -1.647922
5.2 -1.912627 -1.370791 -1.701833
5.2 -1.965757 -1.422493 -1.754099
5.2 -2.010913 -1.466665 -1.798596
5.2 -2.054334 -1.50932 -1.841442
5.2 -2.098795 -1.553158 -1.885368
5.2 -2.1415 -1.595401 -1.927605
5.2 -2.185541 -1.639083 -1.971209
5.2 -2.230239 -1.683513 -2.015499
5.2 -2.273241 -1.726325 -2.058137
5.2 -2.317123 -1.770055 -2.101669
5.2 -2.367648 -1.820422 -2.151811
5.2 -2.416678 -1.869274 -2.200474
5.2 -2.465216 -1.917569 -2.248641
5.2 -2.506706 -1.958762 -2.289798
5.2 -2.54652 -1.998186 -2.329271
5.2 -2.58478 -2.03595 -2.367177
5.2 -2.631438 -2.081943 -2.413402
5.2 -2.679659 -2.12946 -2.461189
5.2 -2.72464 -2.173761 -2.505776
5.2 -2.765074 -2.21356 -2.545861
5.2 -2.806807 -2.25461 -2.587236
5.2 -2.849017 -2.296094 -2.629085
5.2 -2.88981 -2.336147 -2.669525
5.2 -2.928156 -2.373761 -2.707536
5.2 -2.96687 -2.411699 -2.745906
5.2 -3.007705 -2.451676 -2.786372
5.2 -3.054572 -2.497535 -2.832817
5.2 -3.100715 -2.542625 -2.878527
5.2 -3.149293 -2.589991 -2.926622
5.2 -3.197138 -2.636442 -2.973946
5.2 -3.243462 -2.681257 -3.01973
5.2 -3.289079 -2.725288 -3.064793
5.2 -3.336714 -2.771218 -3.111843
5.2 -3.384089 -2.816911 -3.158644
5.2 -3.431952 -2.863146 -3.205947
5.2 -3.481823 -2.911455 -3.255273
5.2 -3.533357 -2.961568 -3.306294
5.2 -3.586812 -3.013798 -3.359282
5.2 -3.645333 -3.071312 -3.41738
5.2 -3.713641 -3.138871 -3.485312
5.2 -3.785638 -3.210419 -3.557004
5.2 -3.860684 -3.285277 -3.631805
5.2 -3.92175 -3.346349 -3.692719
5.2 -3.977322 -3.402016 -3.748178
5.2 -4.100168 -3.525293 -3.870839
5.2 -4.187928 -3.613473 -3.9585
5.2 -4.262389 -3.688327 -4.032891
5.2 -4.344203 -3.770581 -4.114634
5.2 -4.426043 -3.852845 -4.196399
5.2 -4.507733 -3.934913 -4.278006
5.2 -4.589389 -4.016864 -4.35956
5.2 -4.675758 -4.10342 -4.445797
5.2 -4.762062 -4.189741 -4.531928
5.2 -4.949785 -4.37669 -4.719094
5.2 -4.966555 -4.393326 -4.7358
5.2 -4.982944 -4.409574 -4.752124
5.2 -4.999626 -4.426105 -4.768739
5.2 -5.016138 -4.442459 -4.785181
5.2 -5.032465 -4.458622 -4.801437
5.2 -5.049173 -4.475155 -4.818072
5.2 -5.066342 -4.492136 -4.835164
5.2 -5.275171 -4.698249 -5.04297
5.2 -5.759082 -5.177569 -5.525317
5.2 -5.813877 -5.232315 -5.580095
5.2 -5.855932 -5.274159 -5.622081
5.2 -5.948106 -5.364832 -5.713761
5.2 -6.064455 -5.479593 -5.829591
5.2 -6.087946 -5.502372 -5.852849
5.2 -6.119182 -5.532842 -5.883835
5.2 -6.166873 -5.579589 -5.931217
5.2 -6.211542 -5.623222 -5.975545
5.2 -6.304013 -5.713381 -6.067244
5.2 -6.334301 -5.743132 -6.097348
5.2 -6.371769 -5.780078 -6.134636
5.2 -6.609362 -6.016376 -6.371783
5.2 -6.860393 -6.266054 -6.622347
5.2 -7.064378 -6.468977 -6.825966
5.2 -7.118504 -6.522927 -6.880032
5.2 -7.176439 -6.580673 -6.937902
5.25 7.416101 5.857829 6.650715
5.25 7.38126 5.827995 6.618979
5.25 7.302391 5.760348 6.547078
5.25 7.223439 5.692564 6.475062
5.25 7.145101 5.625211 6.403516
5.25 7.067523 5.558445 6.332595
5.25 6.990923 5.492485 6.262522
5.25 6.915511 5.427499 6.193461
5.25 6.841531 5.363729 6.125661
5.25 6.768765 5.301048 6.058987
5.25 6.697092 5.239346 5.993323
5.25 6.625907 5.178071 5.928099
5.25 6.555079 5.11709 5.863182
5.25 6.484099 5.055924 5.798082
5.25 6.395699 4.979835 5.717003
5.25 6.302129 4.899424 5.631204
5.25 6.209447 4.819896 5.546295
5.25 6.116261 4.740151 5.461164
5.25 6.023448 4.660625 5.376331
5.25 5.93083 4.581269 5.291623
5.25 5.837199 4.501062 5.20596
5.25 5.738581 4.416474 5.11569
5.25 5.60424 4.300643 4.992339
5.25 5.46973 4.184871 4.868839
5.25 5.335823 4.069838 4.745882
5.25 5.207618 3.959891 4.628196
5.25 5.109856 3.87613 4.538316
5.25 5.013304 3.793566 4.449563
5.25 4.918008 3.712153 4.362092
5.25 4.823566 3.631524 4.27545
5.25 4.671845 3.506957 4.139081
5.25 4.57253 3.425989 4.050332
5.25 4.468538 3.341831 3.957602
5.25 4.415452 3.299698 3.910698
5.25 4.386506 3.277168 3.885348
5.25 4.30906 3.216476 3.817227
5.25 4.268027 3.182874 3.780312
5.25 4.169308 3.105704 3.693478
5.25 4.090714 3.045472 3.624946
5.25 4.0181 2.990543 3.561966
5.25 3.949732 2.93921 3.502827
5.25 3.894961 2.897819 3.455265
5.25 3.840062 2.856313 3.407546
5.25 3.784589 2.81428 3.359237
5.25 3.732991 2.774805 3.314069
5.25 3.681225 2.735084 3.268659
5.25 3.628841 2.694814 3.222634
5.25 3.58 2.653287 3.177616
5.25 3.532213 2.611613 3.133013
5.25 3.484368 2.570015 3.088414
5.25 3.440393 2.53122 3.047123
5.25 3.396365 2.492468 3.005821
5.25 3.349337 2.450825 2.961568
5.25 3.286111 2.392817 2.901021
5.25 3.222793 2.33482 2.840427
5.25 3.159435 2.276879 2.779833
5.25 3.095942 2.218924 2.719158
5.25 3.032447 2.161057 2.658517
5.25 2.968853 2.103208 2.597827
5.25 2.905272 2.045463 2.537185
5.25 2.841572 1.98773 2.476481
5.25 2.777888 1.930111 2.415831
5.25 2.714117 1.872528 2.355144
5.25 2.650256 1.814982 2.29442
5.25 2.586325 1.757498 2.23368
5.25 2.522408 1.700144 2.172999
5.25 2.458522 1.64292 2.112384
5.25 2.389355 1.577568 2.045077
5.25 2.319146 1.51119 1.97673
5.25 2.247998 1.443989 1.907494
5.25 2.175692 1.375762 1.837158
5.25 2.102098 1.306403 1.765603
5.25 2.027038 1.235741 1.692653
5.25 1.950284 1.16357 1.618089
5.25 1.871663 1.089719 1.54174
5.25 1.790894 1.013945 1.463339
5.25 1.707634 0.935936 1.382559
5.25 1.621717 0.855532 1.299234
5.25 1.532538 0.772189 1.212787
5.25 1.439954 0.68577 1.123075
5.25 1.254367 0.511302 0.942609
5.25 1.241903 0.499469 0.930433
5.25 0.868124 0.144375 0.565031
5.25 0.528388 -0.178121 0.232829
5.25 0.263178 -0.425409 -0.024614
5.25 0.010342 -0.656499 -0.268043
5.25 -0.230185 -0.870304 -0.497149
5.25 -0.347612 -0.967126 -0.605845
5.25 -0.445689 -1.042527 -0.694433
5.25 -0.535312 -1.105588 -0.77316
5.25 -0.616353 -1.156526 -0.841966
5.25 -0.704751 -1.204797 -0.913959
5.25 -0.796285 -1.250288 -0.987192
5.25 -0.883242 -1.291167 -1.056495
5.25 -0.966841 -1.328312 -1.122689
5.25 -1.046617 -1.361034 -1.184494
5.25 -1.118759 -1.387249 -1.240429
5.25 -1.184142 -1.408495 -1.289942
5.25 -1.24269 -1.425102 -1.33322
5.25 -1.292766 -1.438671 -1.370408
5.25 -1.334241 -1.448889 -1.400798
5.25 -1.367465 -1.455959 -1.424818
5.25 -1.395456 -1.460645 -1.444443
5.25 -1.418539 -1.463106 -1.459947
5.25 -1.437018 -1.463329 -1.471506
5.25 -1.451386 -1.461235 -1.479435
5.25 -1.462067 -1.456853 -1.484057
5.25 -1.469518 -1.450429 -1.485805
5.25 -1.474661 -1.442404 -1.485471
5.25 -1.477612 -1.432846 -1.483164
5.25 -1.478808 -1.421182 -1.478909
5.25 -1.478758 -1.408396 -1.473449
5.25 -1.477821 -1.394809 -1.467144
5.25 -1.475494 -1.380311 -1.459603
5.25 -1.463971 -1.334897 -1.433531
5.25 -1.444767 -1.276817 -1.397632
5.25 -1.431333 -1.240917 -1.374557
5.25 -1.424101 -1.222515 -1.362539
5.25 -1.416651 -1.203992 -1.350343
5.25 -1.409091 -1.18551 -1.338102
5.25 -1.401542 -1.167344 -1.326004
5.25 -1.393946 -1.149215 -1.313891
5.25 -1.386319 -1.131136 -1.301781
5.25 -1.376937 -1.108989 -1.286917
5.25 -1.367302 -1.086388 -1.271701
5.25 -1.358878 -1.066352 -1.25823
5.25 -1.351689 -1.049179 -1.246691
5.25 -1.344505 -1.032112 -1.235191
5.25 -1.337165 -1.014794 -1.223482
5.25 -1.329681 -0.997233 -1.211572
5.25 -1.322165 -0.979699 -1.199671
5.25 -1.315104 -0.963726 -1.188725
5.25 -1.30793 -0.947809 -1.177749
5.25 -1.300752 -0.931709 -1.166699
5.25 -1.293757 -0.91487 -1.155437
5.25 -1.287709 -0.899045 -1.145155
